,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
71,0.0062166666666667,6.4583333333331425e-06,0.01504705268800125,-0.02121666666666658,0.03580000000000002,0.15464681472745734,0.12371745178196587,10.0,0.04761904761904767,0.7074,False,AFz_FC3,alpha,EEG_EEG,1.0,0.9142247952555775
72,0.009066666666666685,-7.938666666666705e-05,0.012770340114736331,-0.013533333333333283,0.036866666666666686,0.26464573752288545,0.21171659001830836,8.0,-0.23809523809523814,0.5176,False,AFz_FC4,alpha,EEG_EEG,1.0,0.848600609209819
73,-0.031099999999999985,0.00010158666666667052,0.022582095506894127,-0.0736333333333333,0.014566666666666618,-0.5156285081721469,-0.41250280653771754,5.0,0.5238095238095237,0.1814,False,AFz_FCz,alpha,EEG_EEG,1.0,0.5838234259584946
74,-0.0020666666666666485,2.7866666666667272e-05,0.008151034092814353,-0.017933333333333315,0.013266666666666635,-0.09409401141790955,-0.07527520913432764,10.0,-0.04761904761904767,0.7948,False,AFz_FFT8h,alpha,EEG_EEG,1.0,0.9393401342975207
75,-0.005266666666666632,-2.033333333336003e-06,0.016568602029105785,-0.03679999999999995,0.027400000000000018,-0.11861300306138883,-0.09489040244911107,8.0,0.23809523809523814,0.7536,False,AFz_FTT7h,alpha,EEG_EEG,1.0,0.9273016940037645
76,-0.006999999999999951,0.0002767066666666653,0.025816923878179847,-0.049266666666666604,0.05203333333333333,-0.10182992946182813,-0.08146394356946252,9.0,0.14285714285714285,0.7716,False,AFz_P1,alpha,EEG_EEG,1.0,0.9331307793923382
77,-0.011100000000000028,5.7329999999999534e-05,0.017124041775105067,-0.03290000000000001,0.04379999999999989,-0.24268014743492,-0.194144117947936,6.0,0.4285714285714286,0.526,False,AFz_P2,alpha,EEG_EEG,1.0,0.8512380615493457
78,-0.0006333333333333838,0.0001193399999999999,0.021460916532358137,-0.050799999999999935,0.03416666666666659,-0.011060950687648218,-0.008848760550118575,10.0,-0.04761904761904767,0.9778,False,AFz_P5,alpha,EEG_EEG,1.0,0.9912331043651673
79,-0.04709999999999997,8.246666666666957e-05,0.01586506729768267,-0.0732333333333333,-0.010399999999999951,-1.108126710688647,-0.8865013685509177,1.0,0.9047619047619047,0.0052,True,AFz_P6,alpha,EEG_EEG,1.0,0.06617524339360223
80,-0.025366666666666635,2.869666666666798e-05,0.014222942114422432,-0.054833333333333345,0.001033333333333349,-0.6637981152857376,-0.5310384922285901,4.0,0.6190476190476191,0.07,False,AFz_PO3,alpha,EEG_EEG,1.0,0.3608450704225353
