,mean_difference,bias,std_error,bca_ci_lower,bca_ci_upper,effect_size_cohen_d,effect_size_hedges_g,wilcoxon_stat,wilcoxon_rbc,p_value,significant,channel_pair,frequency_band,channel_pair_type,bonferroni_corrected_p,fdr_corrected_p
95,0.0045105756901583,-4.233061373568742e-06,0.00299525448851754,-0.0005743388864229661,0.01178766226494025,0.5697814270260728,0.4558251416208583,10.0,-0.04761904761904767,0.1912,False,FT10_ECG,beta,EEG_ECG,1.0,0.6011958762886599
96,-0.0055700502613240345,-3.3429189376387586e-05,0.0036939982775737114,-0.011688509092863633,0.0029458580947579337,-0.5632518055786233,-0.4506014444628987,4.0,0.6190476190476191,0.143,False,FT9_ECG,beta,EEG_ECG,1.0,0.5192261904761905
97,-0.005626463850154834,1.7511159983273593e-05,0.003106769894016036,-0.012373618075943131,-9.771115062206636e-05,-0.6726294972312907,-0.5381035977850326,4.0,0.6190476190476191,0.0574,True,FTT7h_ECG,beta,EEG_ECG,1.0,0.3349245283018868
98,0.00480002093020395,3.202271219461105e-05,0.0042857485388635925,-0.0030784124928669994,0.013265801751149218,0.41624640087673803,0.3329971207013904,4.0,-0.6190476190476191,0.278,False,FTT8h_ECG,beta,EEG_ECG,1.0,0.6946129032258064
99,4.730585518303356e-05,2.0621980037052716e-05,0.0019450588925880989,-0.003933869750713766,0.003635419578699717,0.009068343260846318,0.007254674608677055,9.0,0.14285714285714285,0.9376,False,Fp1_ECG,beta,EEG_ECG,1.0,0.9693830508474577
100,-0.00572049726844695,-1.7543066160594437e-06,0.00220949256819859,-0.009949711055722501,-0.0014912834811714002,-0.9635798855367007,-0.7708639084293606,1.0,0.9047619047619047,0.008,True,Fp2_ECG,beta,EEG_ECG,1.0,0.08133333333333334
101,-0.0032431035722058333,-5.143013300638356e-06,0.003304855464853122,-0.008305785702277383,0.00467030310223185,-0.3683205391217595,-0.2946564312974076,5.0,0.5238095238095237,0.3434,False,Fz_ECG,beta,EEG_ECG,1.0,0.7764044117647059
102,-0.004632075328504583,-1.9443286995384987e-05,0.0018539287379092282,-0.00875880650965637,-0.0014068720165155832,-0.9278645710553938,-0.7422916568443151,2.0,0.8095238095238095,0.0016,True,O1_ECG,beta,EEG_ECG,0.48800000000000004,0.02711111111111111
103,-0.0017633686118377172,-2.5276090525141277e-05,0.004969755546889505,-0.011317518787508217,0.008130662300159734,-0.13410530148510852,-0.10728424118808683,9.0,0.14285714285714285,0.7338,False,O2_ECG,beta,EEG_ECG,1.0,0.9669629629629629
104,-0.004386154391403383,-2.827145422081012e-06,0.0015182660505134488,-0.00693045369248825,-0.0013149271881620999,-1.0735364617889709,-0.8588291694311767,3.0,0.7142857142857142,0.0028,True,P1_ECG,beta,EEG_ECG,0.854,0.038818181818181814
105,-0.0057875988099128335,-1.4234205034390629e-05,0.0032344771749393537,-0.010607866885680316,0.002410453270664467,-0.6741873017000697,-0.5393498413600558,4.0,0.6190476190476191,0.0894,False,P2_ECG,beta,EEG_ECG,1.0,0.4204307692307693
106,0.0006162713609713001,-3.6164294214918367e-05,0.004457758347785252,-0.006699459173322834,0.011949643327875167,0.051577360841974146,0.04126188867357932,10.0,-0.04761904761904767,0.921,False,P3_ECG,beta,EEG_ECG,1.0,0.9693830508474577
107,-0.002963981745303449,-4.2233270471248724e-05,0.005760237693078656,-0.013159066439410581,0.009351169569136437,-0.19402412286697396,-0.15521929829357917,7.0,0.3333333333333333,0.6104,False,P4_ECG,beta,EEG_ECG,1.0,0.8953412322274882
108,-0.003173380463654417,-2.2964294527693784e-05,0.0036753921234752365,-0.009464099206756617,0.00514476922919471,-0.320658021572186,-0.2565264172577488,8.0,0.23809523809523814,0.3918,False,P5_ECG,beta,EEG_ECG,1.0,0.802006711409396
109,-0.0079281404800152,-1.364571683923517e-05,0.003586379695224225,-0.014139975569687066,0.00015217315635476675,-0.8258326811876089,-0.6606661449500871,2.0,0.8095238095238095,0.0334,False,P6_ECG,beta,EEG_ECG,1.0,0.24254761904761904
110,-0.0031960084007539996,-3.635724833395094e-05,0.00347425888207247,-0.009629161000859665,0.0033548112363719494,-0.3437806725433816,-0.27502453803470533,8.0,0.23809523809523814,0.3704,False,P7_ECG,beta,EEG_ECG,1.0,0.7912937062937063
111,-0.0031942530345248333,-1.947573127029879e-05,0.0028781927895483203,-0.007951872953868283,0.003434916795126501,-0.41262089771787047,-0.3300967181742964,6.0,0.4285714285714286,0.2716,False,PO3_ECG,beta,EEG_ECG,1.0,0.6903166666666667
112,-0.0015429457821707331,-3.214403472358643e-05,0.0031346435853196694,-0.009028441004111315,0.0036675701463973996,-0.18494292673335097,-0.1479543413866808,9.0,0.14285714285714285,0.6816,False,PO4_ECG,beta,EEG_ECG,1.0,0.919858407079646
113,-0.012161963693262433,-3.666856845352742e-05,0.005685393706770047,-0.02248447597282612,-0.00021990551668221608,-0.7985633726953383,-0.6388506981562707,2.0,0.8095238095238095,0.0316,True,PO7_ECG,beta,EEG_ECG,1.0,0.23507317073170736
